Year,State,Median Income,Number Employed,Number Unemployed,Number Poverty,Number Families in Poverty,Median Age,Population,Pop: White Only,Pop: Black Only,Pop: American Indian Only,Pop: Native Hawaiian Only,Pop: Two or More Races,Pop: Hispanic Origin,Median Home Value,Median Gross Rent,Commute Time: Public Transit,Commute Time: Solo Auto,Commute Time: Walking,Transit: Solo Auto,Transit: Public Transit,Transit: Walking,state,Unemployment Rate,Poverty Rate,Pop Rate: White Only,Pop Rate: Black Only,Pop Rate: American Indian Only,Pop Rate: Native Hawaiian Only,Pop Rate: Two or More Races,Pop Rate: Hispanic Origin,ICPSR State Code,Alphanumeric State Code,VEP Total Ballots Counted,VEP Highest Office,VAP Highest Office,Total Ballots Counted (Estimate),Highest Office,Voting-Eligible Population (VEP),Voting-Age Population (VAP)
2012,New Hampshire,63280.0,692142,47922,128466,23062,41.9,1320718.0,1241905.0,16515.0,29743.0,191.0,5827.0,24216.0,236000.0,967.0,,,,554808.0,4522.0,21007.0,33,0.06475385912569724,0.09726981838666543,0.9403256410528212,0.012504561912535454,0.02252032606506461,0.0001446183061031954,0.004411994082006908,0.018335481154947535,4,30,0.7090000000000001,0.7020000000000001,0.6779999999999999,718700.0,710972.0,1013420,1047978
2012,New Jersey,69667.0,4206029,471538,934943,182374,39.4,8864590.0,6111675.0,1207688.0,775176.0,2606.0,523067.0,222804.0,311600.0,1148.0,82423125.0,24976245.0,1557915.0,2962771.0,435665.0,125193.0,34,0.1008083903448096,0.10546940129210713,0.689448130144767,0.1362373217486652,0.08744634551626189,0.0002939786273251216,0.059006338702635996,0.025134157360915732,12,31,0.622,0.615,0.532,3683638.0,3640292.0,5918182,6847503
2012,New Mexico,42558.0,870667,99454,426245,84047,36.8,2085538.0,1499853.0,42843.0,27714.0,1431.0,255095.0,65699.0,157500.0,753.0,14004930.0,432205.0,188985.0,682940.0,9839.0,19615.0,35,0.1025171086905654,0.20438131551666763,0.719168387245881,0.020542900680783568,0.013288657411181192,0.0006861538845132527,0.12231616014668636,0.0315021831297248,66,32,0.5479999999999999,0.546,0.498,786522.0,783757.0,1436363,1573400
2012,New York,56448.0,9099766,927351,3025016,560748,38.1,19570261.0,12767396.0,3046610.0,1498346.0,7456.0,1644049.0,533012.0,280900.0,1079.0,122324830.0,119823905.0,7847730.0,4785225.0,2429897.0,568540.0,36,0.09248431029577096,0.15457208261044653,0.6523876201753263,0.15567549150213172,0.07656239229512575,0.0003809862321202563,0.08400751528045539,0.027235814586223456,13,33,0.535,0.531,0.461,7128852.0,7074723.0,13324107,15344671
2012,North Carolina,45150.0,4268510,516566,1713132,331842,37.8,9752073.0,6817441.0,2107908.0,227727.0,5568.0,255939.0,224210.0,150100.0,756.0,79772780.0,1867650.0,726070.0,3434930.0,48895.0,82256.0,37,0.10795356228406822,0.17566849632893436,0.6990760836183241,0.21614973554853414,0.023351650464470478,0.0005709555291474951,0.026244573845991513,0.022991009193635035,47,34,0.654,0.648,0.601,4542488.0,4505372.0,6947954,7496980
2012,North Dakota,53585.0,379029,13065,75703,12342,36.2,699628.0,626192.0,10202.0,6737.0,1190.0,3916.0,14090.0,142500.0,644.0,4960260.0,38580.0,125855.0,299123.0,1430.0,14373.0,38,0.033321091370946763,0.10820464589753412,0.8950356475155369,0.014582035024327214,0.009629403054194515,0.0017009039089344623,0.005597260258308701,0.020139274014190398,36,35,0.604,0.598,0.5870000000000001,325564.0,322627.0,539164,549955
2012,Ohio,46829.0,5285177,527315,1824628,349081,39.3,11544225.0,9547022.0,1413110.0,200878.0,4101.0,91448.0,265974.0,127600.0,700.0,98311805.0,3636715.0,1388445.0,4316260.0,80916.0,123591.0,39,0.09072098507834506,0.15805547795542793,0.8269954890865346,0.12240839034235733,0.0174007349995344,0.0003552425563431066,0.007921536525838676,0.023039571733918907,24,36,0.6509999999999999,0.645,0.627,5632423.0,5580822.0,8649495,8896930
2012,Oregon,49161.0,1738117,215292,658359,117202,38.9,3899353.0,3321591.0,69719.0,149455.0,16415.0,138756.0,156351.0,223900.0,862.0,26100575.0,3074055.0,1067750.0,1211498.0,70405.0,77731.0,41,0.11021347807857955,0.16883800979290667,0.8518313166312462,0.017879632851911586,0.03832815341416897,0.0042096727328867125,0.03558436489335538,0.04009665193174355,72,38,0.642,0.631,0.5870000000000001,1820507.0,1789270.0,2836101,3050747
2012,South Carolina,43107.0,2007569,253703,837770,169766,38.3,4723723.0,3165844.0,1307087.0,59956.0,1738.0,79046.0,94735.0,135500.0,754.0,,,,1657435.0,10356.0,43028.0,45,0.11219481778397292,0.17735375253798752,0.6702010257587077,0.276706953392483,0.012692530870247895,0.0003679301263008013,0.016733834731630114,0.020055155647356968,48,41,0.568,0.563,0.536,1981516.0,1964118.0,3486838,3662322
2012,South Dakota,48362.0,426383,20915,107846,17777,36.7,833354.0,711562.0,13055.0,9537.0,460.0,7755.0,17680.0,134300.0,651.0,,,,331520.0,2033.0,16612.0,46,0.04675853681438325,0.12941199058263356,0.8538532244400339,0.015665611492834977,0.011444116185918589,0.0005519863107394937,0.00930576921692342,0.021215473856248366,37,42,0.601,0.593,0.5760000000000001,368270.0,363815.0,613190,631472
2012,Tennessee,42764.0,2823508,296484,1129330,224722,38.2,6456243.0,5036564.0,1091759.0,96086.0,2618.0,93258.0,118364.0,137800.0,730.0,55886555.0,932820.0,350685.0,2322135.0,20847.0,36184.0,47,0.09502716673632497,0.174920615596408,0.7801075641050066,0.16910128692491902,0.014882649243530641,0.00040549898756908625,0.014444623599204677,0.01833326285891036,54,43,0.523,0.519,0.494,2478870.0,2458577.0,4736084,4976284
2012,Utah,57049.0,1312966,95806,360017,64059,29.9,2855287.0,2514908.0,31797.0,62575.0,25765.0,119195.0,69599.0,199700.0,851.0,20201235.0,1559190.0,423590.0,981257.0,32473.0,33288.0,49,0.0680067463010338,0.1260878503632034,0.8807899170906462,0.01113618350799762,0.021915485203413878,0.009023611286711284,0.041745365702291926,0.024375483095044385,67,45,0.561,0.555,0.514,1028786.0,1017440.0,1833339,1978956
2012,Vermont,52977.0,325960,22400,71084,11857,42.4,626011.0,595252.0,6411.0,8234.0,0.0,1349.0,12600.0,216900.0,860.0,,,,234408.0,3781.0,19430.0,50,0.06430129750832472,0.11355072035475415,0.9508650806455478,0.010241034103234608,0.013153123507414407,0.0,0.002154914210772654,0.02012744185006334,6,46,0.612,0.607,0.596,301793.0,299290.0,493355,502242
2012,Virginia,61741.0,3938818,294111,931805,175030,37.5,8185867.0,5661067.0,1576258.0,469669.0,5008.0,187150.0,263693.0,237800.0,1068.0,81629400.0,8084365.0,1083980.0,3067222.0,174525.0,87938.0,51,0.06948167569075692,0.11383094790081491,0.6915659636297535,0.19255846692842676,0.05737559625632813,0.0006117861431171555,0.022862575216528683,0.032213203561699696,40,47,0.6659999999999999,0.6609999999999999,0.607,3888186.0,3854489.0,5834676,6348827
2012,Washington,57573.0,3204090,306984,915278,156411,37.5,6897012.0,5402912.0,248631.0,509565.0,41156.0,255271.0,344462.0,243000.0,954.0,55845640.0,8229675.0,1501430.0,2297264.0,185379.0,113798.0,53,0.08743307603314542,0.13270645317131535,0.7833699578890105,0.03604908908379455,0.07388199411571272,0.0059672217476205635,0.037011824830810794,0.049943656760347815,73,48,0.6579999999999999,0.648,0.586,3172939.0,3125516.0,4822060,5329782
2012,Wyoming,54901.0,288852,17113,71019,12425,36.9,576412.0,523798.0,5720.0,5637.0,78.0,11161.0,17643.0,187400.0,742.0,,,,216595.0,4379.0,9280.0,56,0.05593123396466916,0.12320874652158526,0.908721539454418,0.009923457526907837,0.009779463300555853,0.00013531987536692503,0.019362886268849366,0.03060831488588024,68,51,0.59,0.586,0.564,250701.0,249061.0,425142,441726
2012,Alaska,67712.0,351496,29864,72400,12542,33.8,731449.0,486551.0,26207.0,42790.0,8231.0,6796.0,58292.0,245100.0,1120.0,,,,235946.0,5746.0,26338.0,02,0.07830920914621355,0.0989816104745512,0.6651878668232508,0.03582888212301883,0.05850031922936527,0.011253006019558438,0.009291146751174723,0.07969386792517319,81,2,0.589,0.5870000000000001,0.5529999999999999,301694.0,300495.0,511792,543763
2012,Arizona,47826.0,2757652,300531,1194506,212634,36.6,6553255.0,5164199.0,286343.0,190390.0,12037.0,420902.0,189501.0,151500.0,888.0,49785605.0,2597610.0,657695.0,2088074.0,54614.0,54884.0,04,0.09827109757656752,0.1822767464412723,0.7880357166019024,0.04369477458148661,0.029052737914212097,0.0018367971336381691,0.06422792947931982,0.028917080138038273,61,3,0.53,0.526,0.465,2323579.0,2306559.0,4387900,4959270
2012,Arkansas,40112.0,1252225,115297,568065,110938,37.6,2949131.0,2307951.0,462182.0,39448.0,5221.0,58865.0,57979.0,107600.0,640.0,,,,1013982.0,5748.0,20051.0,05,0.08431089225621233,0.19262114839930813,0.7825868026886564,0.15671802981963162,0.0133761436843599,0.0017703520121690084,0.019960117064993045,0.01965968958313483,42,4,0.511,0.507,0.477,1078548.0,1069468.0,2109847,2242740
